Time,N-S Acceleration (𝑚∕𝑠^2 )(392 m),E-W Acceleration (𝑚∕𝑠^2 ) (392 m),Z Acceleration (𝑚∕𝑠^2 ) (392 m),N-S Acceleration (𝑚∕𝑠^2 ) (494 m),E-W Acceleration (𝑚∕𝑠^2 ) (494 m),Z Acceleration (𝑚∕𝑠^2 ) (494 m),,
07:58:05.520,0.021978033,-0.014380462,-0.010917788,0.033435768,-0.03646151,-0.04897864,,
07:58:05.525,0.021984344,-0.014398756,-0.010948914,0.033468906,-0.036463406,-0.048967335,,
07:58:05.530,0.021995057,-0.014397254,-0.010929908,0.03343056,-0.036477151,-0.048948089,,
07:58:05.535,0.02197512,-0.014390299,-0.010916285,0.033407556,-0.036478396,-0.048933861,,
07:58:05.540,0.02195364,-0.014415708,-0.010949321,0.033472037,-0.036476888,-0.048933803,,
07:58:05.545,0.021957017,-0.014437299,-0.010942545,0.033461237,-0.036481925,-0.048919933,,
07:58:05.550,0.021963927,-0.014430738,-0.010921164,0.03339183,-0.036490619,-0.048894954,,
07:58:05.555,0.021965749,-0.014431584,-0.010949782,0.03343031,-0.03650329,-0.048893901,,
07:58:05.560,0.021946735,-0.014454081,-0.010971314,0.033494706,-0.036504569,-0.048891399,,
07:58:05.565,0.021939849,-0.014462351,-0.010940612,0.03342908,-0.036492188,-0.04885826,,
07:58:05.570,0.021958511,-0.014454368,-0.010952604,0.033392619,-0.036497281,-0.048838233,,
07:58:05.575,0.02194935,-0.014468441,-0.010987493,0.033477721,-0.036516723,-0.048849079,,
07:58:05.580,0.021929971,-0.014484018,-0.010964878,0.033465823,-0.036508885,-0.048836327,,
07:58:05.585,0.021905502,-0.014493254,-0.010955721,0.033399411,-0.03649912,-0.048810252,,
07:58:05.590,0.021933043,-0.014496549,-0.01099731,0.03343568,-0.036517694,-0.048817088,,
07:58:05.595,0.021939614,-0.014503963,-0.010994627,0.033465169,-0.036520634,-0.048816996,,
07:58:05.600,0.021896886,-0.01451162,-0.010965429,0.033416428,-0.036511354,-0.04879025,,
07:58:05.605,0.021898634,-0.014522031,-0.010995524,0.03341483,-0.036510699,-0.048783795,,
07:58:05.610,0.021917434,-0.014526958,-0.011010656,0.033446098,-0.036521262,-0.048789261,,
07:58:05.615,0.021896441,-0.014526767,-0.010984897,0.033419944,-0.036523322,-0.0487736,,
07:58:05.620,0.021882988,-0.014535911,-0.010993295,0.033400228,-0.036514413,-0.048754005,,
07:58:05.625,0.021897906,-0.014553105,-0.011024908,0.033442258,-0.036531213,-0.048756395,,
07:58:05.630,0.021903725,-0.014563351,-0.010996831,0.033427739,-0.036543549,-0.048741274,,
07:58:05.635,0.021891301,-0.014563254,-0.010981184,0.033378297,-0.03653457,-0.048705902,,
07:58:05.640,0.021883728,-0.014585164,-0.011016894,0.033432502,-0.036541488,-0.048704149,,
07:58:05.645,0.021890631,-0.014607928,-0.011011313,0.033447905,-0.036549085,-0.048699413,,
07:58:05.650,0.021870906,-0.014615283,-0.010985987,0.03338764,-0.036552146,-0.048667987,,
07:58:05.655,0.021872033,-0.014625851,-0.011012911,0.033406555,-0.036559114,-0.048652038,,
07:58:05.660,0.021878362,-0.014647026,-0.01103734,0.03346201,-0.036573092,-0.048657261,,
07:58:05.665,0.021853371,-0.014655738,-0.011008129,0.033422835,-0.036577381,-0.048644795,,
07:58:05.670,0.021849901,-0.014650773,-0.011022927,0.033389951,-0.036562844,-0.048622359,,
07:58:05.675,0.021864053,-0.014656621,-0.011059233,0.033439135,-0.03656564,-0.048615011,,
07:58:05.680,0.021842233,-0.014667996,-0.011042647,0.033440436,-0.036569331,-0.048612046,,
07:58:05.685,0.021818806,-0.014668167,-0.011027201,0.033382328,-0.036549712,-0.048593622,,
07:58:05.690,0.021835908,-0.01466877,-0.011063038,0.033414043,-0.036555712,-0.048591244,,
07:58:05.695,0.021832023,-0.014678367,-0.011064516,0.03344633,-0.036567883,-0.048598063,,
07:58:05.700,0.021816177,-0.014681899,-0.011040815,0.033383839,-0.036563998,-0.048577778,,
07:58:05.705,0.021813314,-0.014696255,-0.011073208,0.033398436,-0.036568422,-0.048567042,,
07:58:05.710,0.021835044,-0.014703062,-0.011094359,0.033440283,-0.036567064,-0.048565366,,
07:58:05.715,0.021811584,-0.014708173,-0.01106797,0.033399617,-0.036559932,-0.048541879,,
07:58:05.720,0.02178861,-0.014713365,-0.011067421,0.03337902,-0.036565773,-0.048519333,,
07:58:05.725,0.021811072,-0.014727442,-0.011100341,0.033420019,-0.036568922,-0.048510716,,
07:58:05.730,0.021805625,-0.014744819,-0.011075691,0.03340358,-0.0365794,-0.048492431,,
07:58:05.735,0.021781034,-0.01475364,-0.011060641,0.033367643,-0.036582987,-0.048472139,,
07:58:05.740,0.021778079,-0.014777436,-0.011087104,0.03341569,-0.036588101,-0.048466971,,
07:58:05.745,0.021784038,-0.014790538,-0.011084798,0.033430694,-0.036595642,-0.048458334,,
07:58:05.750,0.021770818,-0.014787208,-0.011053752,0.033371467,-0.036593032,-0.048442801,,
07:58:05.755,0.021758333,-0.014797535,-0.01107868,0.033402359,-0.036604972,-0.048441488,,
07:58:05.760,0.021746609,-0.014816402,-0.011102023,0.033456262,-0.036601074,-0.048441275,,
07:58:05.765,0.021755837,-0.014815093,-0.011068597,0.033384954,-0.036590891,-0.048409459,,
07:58:05.770,0.021755074,-0.014809812,-0.011081386,0.033368911,-0.036601502,-0.048395513,,
07:58:05.775,0.021748011,-0.014816284,-0.011118239,0.033442106,-0.036609604,-0.048403756,,
07:58:05.780,0.02174312,-0.014821351,-0.011102248,0.033421409,-0.036597011,-0.048384675,,
07:58:05.785,0.021740507,-0.014815367,-0.011083911,0.033363318,-0.036594241,-0.048353359,,
07:58:05.790,0.021741297,-0.014823074,-0.011124093,0.033415831,-0.036608538,-0.048353678,,
07:58:05.795,0.021724667,-0.014838508,-0.011119321,0.033440955,-0.036616208,-0.048352765,,
07:58:05.800,0.021714153,-0.014842492,-0.011090755,0.033366763,-0.036606113,-0.048319537,,
07:58:05.805,0.021718293,-0.014852764,-0.011116659,0.03336767,-0.036610922,-0.048301314,,
07:58:05.810,0.021724666,-0.014869777,-0.011137057,0.033427902,-0.036625724,-0.048308737,,
07:58:05.815,0.021697457,-0.014883696,-0.011096873,0.033399372,-0.036618642,-0.048289787,,
07:58:05.820,0.021691099,-0.014886807,-0.011102765,0.033362943,-0.036613432,-0.048259658,,
07:58:05.825,0.021706325,-0.014894845,-0.011143573,0.033411106,-0.036623531,-0.048260182,,
07:58:05.830,0.021695361,-0.014906124,-0.011124881,0.033408002,-0.03663381,-0.048258614,,
07:58:05.835,0.021662424,-0.014919992,-0.011118733,0.033368618,-0.036618583,-0.048243978,,
07:58:05.840,0.021677321,-0.014934743,-0.011154568,0.033394524,-0.036625749,-0.048245355,,
07:58:05.845,0.021689223,-0.014946726,-0.011159891,0.033416447,-0.036638757,-0.0482561,,
07:58:05.850,0.021654302,-0.014946001,-0.011130816,0.033378301,-0.036636218,-0.048242893,,
07:58:05.855,0.021656099,-0.014952475,-0.011157796,0.033390348,-0.036634888,-0.04822751,,
07:58:05.860,0.021680654,-0.014961437,-0.011173885,0.033428242,-0.036641518,-0.048221575,,
07:58:05.865,0.021665812,-0.014969888,-0.011142584,0.033392416,-0.036639506,-0.048200002,,
07:58:05.870,0.021641819,-0.014977274,-0.011142896,0.03337685,-0.036633849,-0.048179418,,
07:58:05.875,0.021659029,-0.014988656,-0.011178452,0.033422371,-0.036640655,-0.04816992,,
07:58:05.880,0.021665487,-0.015003513,-0.011159402,0.033400021,-0.036633226,-0.048156652,,
07:58:05.885,0.021644633,-0.015013048,-0.011146457,0.03335915,-0.036634106,-0.048133637,,
07:58:05.890,0.02164909,-0.015032896,-0.011181934,0.033405888,-0.036642404,-0.048123625,,
07:58:05.895,0.021658505,-0.01504046,-0.011180209,0.033416036,-0.036647985,-0.048111365,,
07:58:05.900,0.021651408,-0.015035533,-0.011156438,0.033369365,-0.036645362,-0.048091276,,
07:58:05.905,0.021629796,-0.015054723,-0.011178934,0.033394947,-0.036643367,-0.04808988,,
07:58:05.910,0.021632009,-0.015072472,-0.011205129,0.033433688,-0.036642911,-0.048089668,,
07:58:05.915,0.021630535,-0.015068424,-0.011179977,0.033373499,-0.036643177,-0.048067685,,
07:58:05.920,0.021616583,-0.015066665,-0.011193856,0.03336462,-0.036647956,-0.048060581,,
07:58:05.925,0.021610051,-0.015090156,-0.011225379,0.033432877,-0.036647186,-0.04806789,,
07:58:05.930,0.021607443,-0.015098052,-0.011206159,0.033401313,-0.036638042,-0.048044554,,
07:58:05.935,0.021591069,-0.01509742,-0.011191415,0.033351178,-0.036637354,-0.048023821,,
07:58:05.940,0.021593825,-0.015108063,-0.011224906,0.033406763,-0.036649051,-0.048025509,,
07:58:05.945,0.021586565,-0.015131691,-0.011224441,0.033430648,-0.036645358,-0.048012553,,
07:58:05.950,0.021565221,-0.015146049,-0.011190572,0.033364434,-0.036643017,-0.047982766,,
07:58:05.955,0.021583179,-0.015145891,-0.011216994,0.033385566,-0.036653639,-0.047979314,,
07:58:05.960,0.021586933,-0.015160684,-0.01123463,0.033451403,-0.036665268,-0.047990091,,
07:58:05.965,0.021562874,-0.015178068,-0.011204831,0.033410448,-0.03665975,-0.04796496,,
07:58:05.970,0.021559983,-0.015177451,-0.011206439,0.033370328,-0.036653824,-0.047935806,,
07:58:05.975,0.021573404,-0.015179604,-0.011245895,0.03343826,-0.036672198,-0.047943376,,
07:58:05.980,0.021562314,-0.015187703,-0.011228586,0.03343253,-0.036672219,-0.047942367,,
07:58:05.985,0.021542441,-0.015193485,-0.011220205,0.03336759,-0.036660988,-0.047919668,,
07:58:05.990,0.021549163,-0.015209799,-0.011261238,0.033403366,-0.036669166,-0.047918089,,
07:58:05.995,0.021557675,-0.015215861,-0.011259986,0.03342204,-0.036680809,-0.04791424,,
07:58:06.000,0.021529573,-0.015218723,-0.011226341,0.033370152,-0.036665846,-0.047883891,,
07:58:06.005,0.021524051,-0.015228878,-0.011246154,0.033382912,-0.036653381,-0.047867655,,
07:58:06.010,0.021533135,-0.015247667,-0.011266869,0.033444546,-0.03665914,-0.047869522,,
07:58:06.015,0.021518336,-0.015253657,-0.011231943,0.033399669,-0.03665844,-0.047849792,,
07:58:06.020,0.021511305,-0.015261453,-0.011241997,0.033367271,-0.036656463,-0.047828811,,
07:58:06.025,0.02153028,-0.015281523,-0.0112777,0.033429646,-0.036673115,-0.047835459,,
07:58:06.030,0.021530413,-0.015294565,-0.011260206,0.033425578,-0.036676867,-0.047830536,,
07:58:06.035,0.021517625,-0.015299083,-0.011238864,0.033367562,-0.036668204,-0.047802396,,
07:58:06.040,0.021522873,-0.015309372,-0.011278906,0.033397737,-0.036677334,-0.047796927,,
07:58:06.045,0.021510146,-0.015326927,-0.011282065,0.033429047,-0.036689582,-0.047800796,,
07:58:06.050,0.021496716,-0.015335177,-0.011248159,0.033380019,-0.036693129,-0.047781523,,
07:58:06.055,0.021497313,-0.015347241,-0.011269315,0.033395152,-0.036694065,-0.047778913,,
07:58:06.060,0.021508141,-0.015358119,-0.011291665,0.033441725,-0.036701754,-0.047786273,,
07:58:06.065,0.021473029,-0.015373596,-0.011269541,0.033416774,-0.036696422,-0.047766816,,
07:58:06.070,0.021473639,-0.015369187,-0.011272524,0.033383903,-0.036680924,-0.04773539,,
07:58:06.075,0.021495095,-0.015381569,-0.011310039,0.033439127,-0.036678687,-0.047729228,,
07:58:06.080,0.021485352,-0.015391826,-0.011295957,0.03343386,-0.036675867,-0.047720926,,
07:58:06.085,0.021454115,-0.015401583,-0.011289671,0.033385776,-0.036666466,-0.047711401,,
07:58:06.090,0.021482382,-0.015413275,-0.011323907,0.033424412,-0.036678954,-0.04770891,,
07:58:06.095,0.021495771,-0.015427431,-0.011336174,0.033444029,-0.036677907,-0.04770303,,
07:58:06.100,0.021467859,-0.01543929,-0.011312514,0.033393514,-0.036673258,-0.047679164,,
07:58:06.105,0.021472955,-0.015446193,-0.011337292,0.033410532,-0.03668145,-0.047663911,,
07:58:06.110,0.021483309,-0.015458571,-0.011357764,0.033461045,-0.036683976,-0.04766119,,
07:58:06.115,0.021466576,-0.015469686,-0.011328692,0.033411163,-0.036669813,-0.047636465,,
07:58:06.120,0.02144357,-0.015475487,-0.011333941,0.033387573,-0.036671183,-0.047621236,,
07:58:06.125,0.021452699,-0.015488694,-0.011362056,0.033451316,-0.036689386,-0.047628936,,
07:58:06.130,0.021454713,-0.015501905,-0.011343066,0.033443649,-0.0366858,-0.047620772,,
07:58:06.135,0.021444344,-0.015508727,-0.011317817,0.033383631,-0.036682215,-0.047599573,,
07:58:06.140,0.021443679,-0.015527546,-0.011355597,0.033439133,-0.036701713,-0.047608149,,
07:58:06.145,0.021433391,-0.01555053,-0.011358416,0.033473122,-0.036703085,-0.047608853,,
07:58:06.150,0.021430724,-0.015550863,-0.011326883,0.033397167,-0.036688558,-0.047576666,,
07:58:06.155,0.021419435,-0.015561568,-0.011346193,0.033411702,-0.036698519,-0.047566084,,
07:58:06.160,0.021420987,-0.015576815,-0.011373895,0.033480732,-0.036706789,-0.047571634,,
07:58:06.165,0.021409823,-0.015580279,-0.011342948,0.033434379,-0.036687799,-0.047543532,,
07:58:06.170,0.021408592,-0.015576104,-0.011343787,0.033409899,-0.036684672,-0.047524308,,
07:58:06.175,0.021411799,-0.015589126,-0.011389299,0.033485176,-0.036686082,-0.047536059,,
07:58:06.180,0.021399249,-0.015596842,-0.011376093,0.033474024,-0.036679564,-0.047523617,,
07:58:06.185,0.021397799,-0.015595375,-0.011363006,0.033410774,-0.036671439,-0.047497952,,
07:58:06.190,0.021410331,-0.015600757,-0.011397845,0.033455232,-0.03668478,-0.047500565,,
07:58:06.195,0.021398204,-0.015621778,-0.011409341,0.033494287,-0.03669551,-0.047504705,,
07:58:06.200,0.021390951,-0.015634768,-0.011369415,0.03342978,-0.036674937,-0.047474852,,
07:58:06.205,0.02139506,-0.015647342,-0.011393859,0.033436354,-0.036683476,-0.047458696,,
07:58:06.210,0.021403116,-0.015668554,-0.011416204,0.033498888,-0.03669833,-0.047462581,,
07:58:06.215,0.021387383,-0.015676504,-0.011388537,0.03345562,-0.036693946,-0.047440669,,
07:58:06.220,0.021365851,-0.015680009,-0.011388931,0.033418659,-0.036697148,-0.047421432,,
07:58:06.225,0.02138288,-0.015693113,-0.011423434,0.03347781,-0.036706052,-0.047428062,,
07:58:06.230,0.021380318,-0.015707265,-0.011403023,0.033475296,-0.036710973,-0.047426544,,
07:58:06.235,0.021359338,-0.015712434,-0.011381357,0.0334237,-0.036701237,-0.047406117,,
07:58:06.240,0.021362363,-0.015727694,-0.011421449,0.033462652,-0.036702379,-0.047404984,,
07:58:06.245,0.021377921,-0.015742926,-0.011421867,0.033490297,-0.036711772,-0.047406583,,
07:58:06.250,0.021349414,-0.015757869,-0.011399284,0.033457445,-0.036704599,-0.047393797,,
07:58:06.255,0.021342309,-0.015765527,-0.011424856,0.033464225,-0.036697827,-0.047375878,,
07:58:06.260,0.021372248,-0.015769773,-0.011448745,0.033503132,-0.036694191,-0.047371131,,
07:58:06.265,0.021373203,-0.015769524,-0.011415221,0.033474197,-0.036696446,-0.047359845,,
07:58:06.270,0.021350117,-0.015780433,-0.011425427,0.033470204,-0.036691852,-0.047350484,,
07:58:06.275,0.02135703,-0.015801322,-0.011464892,0.033510453,-0.036674051,-0.04735106,,
07:58:06.280,0.021377666,-0.015800263,-0.011450618,0.03348358,-0.036674788,-0.047331411,,
07:58:06.285,0.021352044,-0.015805773,-0.011433459,0.033461825,-0.036681329,-0.047314012,,
07:58:06.290,0.021326066,-0.015823744,-0.011467148,0.033521517,-0.036678138,-0.047312909,,
07:58:06.295,0.021340304,-0.015838233,-0.011469946,0.033529629,-0.036668399,-0.047291477,,
07:58:06.300,0.021350722,-0.015832308,-0.011439439,0.033468248,-0.036665875,-0.047264872,,
07:58:06.305,0.021311284,-0.015851098,-0.011468317,0.033511833,-0.036679045,-0.047271202,,
07:58:06.310,0.021312221,-0.015879431,-0.011486778,0.033556124,-0.03666739,-0.047277116,,
07:58:06.315,0.021340916,-0.015875077,-0.011462236,0.033486599,-0.036652521,-0.047254905,,
07:58:06.320,0.021324415,-0.015885197,-0.011471073,0.033481869,-0.036671792,-0.047248159,,
07:58:06.325,0.021301329,-0.015922512,-0.011509863,0.033557097,-0.036680279,-0.04726423,,
07:58:06.330,0.021307966,-0.015929112,-0.011484838,0.033528265,-0.036665856,-0.047246261,,
07:58:06.335,0.021310903,-0.015921499,-0.011475524,0.03346723,-0.036666672,-0.047212414,,
07:58:06.340,0.021308597,-0.015935201,-0.011513719,0.033519178,-0.036678245,-0.047214794,,
07:58:06.345,0.021296919,-0.015955194,-0.011511148,0.033557493,-0.03667833,-0.047215843,,
07:58:06.350,0.021283901,-0.01596211,-0.011489755,0.033500255,-0.036668123,-0.047190345,,
07:58:06.355,0.02130241,-0.01595659,-0.0115236,0.033489355,-0.036668845,-0.047174761,,
07:58:06.360,0.021291282,-0.015977294,-0.011544991,0.033556705,-0.036678352,-0.047185201,,
07:58:06.365,0.021278491,-0.015984252,-0.011507052,0.033532682,-0.036665201,-0.047172807,,
07:58:06.370,0.021287471,-0.015981325,-0.011521836,0.033495912,-0.036647532,-0.047150468,,
07:58:06.375,0.021304866,-0.01599425,-0.011557859,0.033554773,-0.036659598,-0.047155032,,
07:58:06.380,0.021282056,-0.016012404,-0.011542095,0.033572715,-0.036664237,-0.047152619,,
07:58:06.385,0.021259497,-0.016025381,-0.011521164,0.03351629,-0.036643031,-0.047119167,,
07:58:06.390,0.021292507,-0.016029069,-0.011559057,0.033537028,-0.036652843,-0.047114379,,
07:58:06.395,0.021298276,-0.016040321,-0.011558455,0.0335799,-0.03667039,-0.047127143,,
07:58:06.400,0.021261861,-0.016052497,-0.011525102,0.033545068,-0.036653607,-0.047108726,,
07:58:06.405,0.021268599,-0.016058881,-0.011542396,0.033537915,-0.036641212,-0.047085109,,
07:58:06.410,0.02129307,-0.016073031,-0.01156841,0.033575468,-0.036648476,-0.047084102,,
07:58:06.415,0.021254997,-0.016088732,-0.011544148,0.033564652,-0.036643571,-0.047083681,,
07:58:06.420,0.021227543,-0.016100229,-0.011535603,0.033543338,-0.036628828,-0.047067794,,
07:58:06.425,0.021254715,-0.016111958,-0.01157356,0.033575642,-0.036631389,-0.047059289,,
07:58:06.430,0.021261019,-0.0161143,-0.011562816,0.033569787,-0.036642063,-0.047050288,,
07:58:06.435,0.02122501,-0.016120536,-0.011551904,0.033554209,-0.036644941,-0.047036211,,
07:58:06.440,0.02122872,-0.016132912,-0.011578834,0.033589761,-0.036639318,-0.047027742,,
07:58:06.445,0.021253641,-0.016143725,-0.011588398,0.033595211,-0.03664301,-0.047017873,,
07:58:06.450,0.021236606,-0.016152573,-0.011564729,0.033552847,-0.036644686,-0.047006485,,
07:58:06.455,0.021218158,-0.016166401,-0.011588407,0.033572913,-0.036642836,-0.047003235,,
07:58:06.460,0.021234073,-0.016188487,-0.011607693,0.033611155,-0.036645199,-0.046996065,,
07:58:06.465,0.021247073,-0.016189421,-0.011583973,0.033571449,-0.036637367,-0.046976442,,
07:58:06.470,0.021223075,-0.016193752,-0.011594551,0.033569127,-0.036633533,-0.046969637,,
07:58:06.475,0.021222692,-0.01621531,-0.01162253,0.033628265,-0.036636997,-0.046966251,,
07:58:06.480,0.021227696,-0.01622667,-0.011607406,0.03361134,-0.036617349,-0.046950371,,
07:58:06.485,0.021217198,-0.016227652,-0.011592225,0.033565932,-0.036614778,-0.046936849,,
07:58:06.490,0.021198902,-0.016248278,-0.011629111,0.03362896,-0.036616943,-0.046948017,,
07:58:06.495,0.021204088,-0.016266684,-0.011623069,0.033646247,-0.036601504,-0.046943261,,
07:58:06.500,0.021217048,-0.016259721,-0.011596558,0.033579127,-0.036603226,-0.046914296,,
07:58:06.505,0.021208618,-0.01626331,-0.011619946,0.033615683,-0.036620192,-0.046917672,,
07:58:06.510,0.021198328,-0.016282552,-0.011643921,0.033682528,-0.036615763,-0.046927808,,
07:58:06.515,0.02119398,-0.016288484,-0.011613343,0.03362245,-0.03658686,-0.046895965,,
07:58:06.520,0.021208817,-0.016284424,-0.011624844,0.033582987,-0.036586357,-0.046874367,,
07:58:06.525,0.021206279,-0.016301616,-0.011665111,0.033663097,-0.036602259,-0.046896834,,
07:58:06.530,0.021175886,-0.016327658,-0.011642204,0.033674444,-0.036593418,-0.046888413,,
07:58:06.535,0.02117933,-0.016335833,-0.011626035,0.033594509,-0.036575842,-0.046848638,,
07:58:06.540,0.021212305,-0.016343703,-0.011663771,0.0336211,-0.03659578,-0.046845365,,
07:58:06.545,0.02118448,-0.016371502,-0.011668198,0.033691848,-0.036612779,-0.046858664,,
07:58:06.550,0.021140138,-0.016390517,-0.011627621,0.033636279,-0.036580867,-0.04682561,,
07:58:06.555,0.021153759,-0.016397214,-0.011658076,0.033611991,-0.036578103,-0.046793515,,
07:58:06.560,0.021177237,-0.016402867,-0.011691516,0.033666276,-0.036602144,-0.046800349,,
07:58:06.565,0.02115352,-0.016410975,-0.011667226,0.033653383,-0.036582566,-0.046796469,,
07:58:06.570,0.021134196,-0.016427401,-0.011658874,0.033634824,-0.036560881,-0.046777435,,
07:58:06.575,0.021174502,-0.016433077,-0.011698904,0.033676664,-0.036572881,-0.046775645,,
07:58:06.580,0.021183206,-0.016437196,-0.011688903,0.033679758,-0.03658268,-0.046780816,,
07:58:06.585,0.021143725,-0.016450677,-0.01166661,0.033657448,-0.036572155,-0.046773263,,
07:58:06.590,0.02114184,-0.01646985,-0.011697998,0.033697175,-0.036560888,-0.046765886,,
07:58:06.595,0.021172354,-0.01647849,-0.011698891,0.0337038,-0.036566045,-0.046756147,,
07:58:06.600,0.021142542,-0.016476984,-0.011675503,0.033659725,-0.036564873,-0.046737248,,
